id,country,continent,group,height (cm)
9674,Albania,Europe,B,175
4969,Grenada,North America,A,167
16695,Tanzania,Africa,A,157
11745,Mauritius,Africa,A,157
14090,Tanzania,Africa,B,167
13794,Belarus,Europe,B,177
7091,Azerbaijan,Europe,A,161
3375,Bangladesh,Asia,A,153
14962,Croatia,Europe,B,179
14794,Serbia,Europe,B,182
8985,Cabo Verde,Africa,A,159
7975,Italy,Europe,A,162
15385,Grenada,North America,A,165
15387,Guatemala,North America,A,149
12336,Cameroon,Africa,B,174
6235,Saudi Arabia,Asia,A,158
2910,Spain,Europe,B,176
137,Guinea,Africa,A,159
3779,Cambodia,Asia,A,155
8560,Algeria,Africa,B,175
6871,Kiribati,Oceania,A,159
10619,Maldives,Asia,A,153
9174,Pakistan,Asia,B,168
15789,Jamaica,North America,A,163
6124,Kenya,Africa,B,171
11837,South Korea,Asia,A,162
14639,Greenland,North America,A,160
12646,Zimbabwe,Africa,B,169
14438,South Africa,Africa,B,169
12253,Ukraine,Europe,A,167
12190,Serbia,Europe,B,181
11592,Cameroon,Africa,B,173
3560,Mauritius,Africa,B,172
1104,Vanuatu,Oceania,B,170
355,United States,North America,A,162
8980,Burkina Faso,Africa,B,174
12350,Comoros,Africa,B,164
18242,Argentina,South America,B,174
8420,Niger,Africa,B,169
3538,Libya,Africa,B,179
2027,Japan,Asia,A,158
6592,Romania,Europe,B,176
8544,Vanuatu,Oceania,B,164
6144,Lithuania,Europe,B,183
7423,United States,North America,A,164
862,French Polynesia,Oceania,B,177
9981,Sri Lanka,Asia,A,154
18428,Malaysia,Asia,B,169
18045,Liberia,Africa,A,158
11748,Moldova,Europe,B,177
12200,Slovenia,Europe,B,180
10721,South Korea,Asia,A,163
18091,Nicaragua,North America,A,156
6417,Djibouti,Africa,A,157
5455,Pakistan,Asia,A,155
1990,Greenland,North America,B,172
9953,Samoa,Oceania,A,164
4562,Ecuador,South America,B,166
15800,Kuwait,Asia,B,173
19,Australia,Oceania,A,165
16399,Belarus,Europe,A,164
11389,Nepal,Asia,A,152
803,Cambodia,Asia,A,155
13473,Côte d'Ivoire,Africa,A,160
10480,Central African Republic,Africa,B,172
12387,Ethiopia,Africa,A,158
1582,Dominica,North America,B,176
17543,Cambodia,Asia,A,153
3430,Croatia,Europe,B,181
945,Malaysia,Asia,A,156
4350,Philippines,Asia,B,165
5367,Ireland,Europe,A,163
12700,Burkina Faso,Africa,B,171
6809,Fiji,Oceania,A,163
17842,Uzbekistan,Asia,B,172
18392,Jamaica,North America,B,175
11119,Timor-Leste,Asia,A,151
15257,Algeria,Africa,A,163
17938,Croatia,Europe,B,180
905,Israel,Asia,A,162
10904,France,Europe,B,178
14670,Italy,Europe,B,173
2830,Nauru,Oceania,B,167
12144,North Korea,Asia,B,166
3004,Barbados,North America,B,180
2655,Bulgaria,Europe,A,164
12996,Ukraine,Europe,B,179
7498,Cambodia,Asia,B,161
1560,Colombia,South America,B,172
18233,Algeria,Africa,A,162
12448,Kenya,Africa,B,171
9398,Ecuador,South America,B,168
13241,Morocco,Africa,A,160
12713,Central African Republic,Africa,A,161
18275,Botswana,Africa,A,163
8330,Hungary,Europe,B,172
10041,Zambia,Africa,A,157
17181,Chile,South America,A,159
13016,Zambia,Africa,B,165
12876,Nepal,Asia,B,165
6619,Slovakia,Europe,A,166
16439,China,Asia,A,163
297,Slovenia,Europe,A,167
11836,South Korea,Asia,B,175
10846,Cambodia,Asia,B,162
1538,Bulgaria,Europe,B,164
18032,Kuwait,Asia,B,174
4405,Suriname,South America,A,159
7426,Uzbekistan,Asia,B,169
2423,Libya,Africa,A,161
7841,Barbados,North America,A,164
13322,South Africa,Africa,B,169
15551,Solomon Islands,Oceania,A,156
1327,Mauritania,Africa,A,160
15128,Palau,Oceania,B,173
2054,Luxembourg,Europe,B,178
10634,Mongolia,Asia,B,171
5604,Bahrain,Asia,B,170
1192,Cook Islands,Oceania,B,179
11685,Indonesia,Asia,A,154
17492,Andorra,Europe,B,168
17135,Azerbaijan,Europe,A,160
13107,Cyprus,Europe,A,161
10968,Laos,Asia,B,160
18250,Azerbaijan,Europe,B,172
16814,Comoros,Africa,B,164
470,Ecuador,South America,B,167
16146,India,Asia,B,165
13852,Czech Republic,Europe,B,180
10407,Venezuela,South America,A,160
4675,Mauritania,Africa,A,157
2647,Bolivia,South America,A,156
16794,Burundi,Africa,B,175
494,Georgia,Europe,B,176
17617,Grenada,North America,A,168
17579,Dominica,North America,A,164
6196,Oman,Asia,B,170
4422,Timor-Leste,Asia,B,158
4156,Central African Republic,Africa,B,165
17319,Malta,Europe,A,163
10448,Belgium,Europe,B,179
10501,Cuba,North America,A,161
15788,Jamaica,North America,B,179
3941,Morocco,Africa,A,162
1053,Sri Lanka,Asia,A,156
11934,Belarus,Europe,B,177
727,United States,North America,A,162
12610,Tonga,Oceania,B,175
13310,Sierra Leone,Africa,B,165
17281,Jordan,Asia,A,158
4964,Greece,Europe,B,177
7920,Estonia,Europe,B,181
13855,Denmark,Europe,A,168
13231,Mauritania,Africa,A,161
5154,Switzerland,Europe,B,177
10476,Cameroon,Africa,B,171
13171,India,Asia,A,155
16686,Switzerland,Europe,B,178
16797,Cabo Verde,Africa,A,164
15204,Tajikistan,Asia,B,168
6045,Djibouti,Africa,A,166
4922,Cyprus,Europe,B,172
9569,Romania,Europe,A,163
3464,France,Europe,B,179
15798,Kiribati,Oceania,B,170
17515,Belarus,Europe,A,165
18365,Guinea,Africa,A,158
17371,Philippines,Asia,A,153
17530,Botswana,Africa,B,173
15367,Finland,Europe,A,167
2193,Togo,Africa,A,159
7994,Latvia,Europe,B,181
14003,Nigeria,Africa,A,158
3097,Gabon,Africa,A,159
17898,Bolivia,South America,B,166
15695,China,Asia,A,164
12870,Mozambique,Africa,B,164
10871,Croatia,Europe,A,166
12695,Botswana,Africa,A,163
3539,Libya,Africa,A,165
15906,Saudi Arabia,Asia,B,169
13982,Mongolia,Asia,B,170
6317,Vietnam,Asia,A,158
697,Tajikistan,Asia,A,158
1865,Algeria,Africa,A,161
4505,Bhutan,Asia,A,154
10918,Greenland,North America,B,174
10388,Tuvalu,Oceania,B,172
14195,Cambodia,Asia,A,156
1452,Trinidad and Tobago,North America,B,177
17714,Netherlands,Europe,B,185
15147,Qatar,Asia,A,159
5562,United States,North America,B,177
8347,Italy,Europe,A,162
478,Eritrea,Africa,B,169
2109,Palau,Oceania,A,158
17886,Belarus,Europe,B,177
16691,Taiwan,Asia,A,159
5292,Cuba,North America,B,174
7848,Benin,Africa,B,167
14719,Mauritania,Africa,A,157
6955,Philippines,Asia,A,154
6585,Poland,Europe,A,166
415,Bolivia,South America,A,157
1600,Fiji,Oceania,B,174
14894,Argentina,South America,B,174
6846,India,Asia,B,165
14138,Albania,Europe,B,175
16457,Czech Republic,Europe,A,167
15913,Seychelles,Africa,A,162
4867,Belarus,Europe,A,168
10673,Peru,South America,A,155
3127,India,Asia,A,155
9456,Iraq,Asia,B,174
7658,Mongolia,Asia,B,169
3932,Mauritius,Africa,B,173
13248,Nepal,Asia,B,165
3657,Sri Lanka,Asia,A,157
2354,Georgia,Europe,B,175
13349,Thailand,Asia,A,159
9118,Libya,Africa,B,178
9846,Kiribati,Oceania,B,171
5927,Uganda,Africa,A,159
4734,Russia,Asia,B,177
13990,Nauru,Oceania,B,168
8813,Peru,South America,A,154
366,Yemen,Asia,B,163
611,Nigeria,Africa,A,159
6330,American Samoa,Oceania,B,181
3425,Cook Islands,Oceania,A,168
10539,Georgia,Europe,A,162
14368,New Zealand,Oceania,B,176
9264,Trinidad and Tobago,North America,B,171
674,South Africa,Africa,B,170
15141,Poland,Europe,A,164
2720,France,Europe,B,179
14491,United States,North America,A,163
3884,Jamaica,North America,B,178
9430,Greenland,North America,B,171
671,Solomon Islands,Oceania,A,157
7189,Gabon,Africa,A,160
11899,Yemen,Asia,A,154
11841,Sri Lanka,Asia,A,155
7170,El Salvador,North America,B,169
2319,Cyprus,Europe,A,162
6567,Norway,Europe,A,166
16638,Russia,Asia,B,177
14072,Sri Lanka,Asia,B,168
9649,Ukraine,Europe,A,165
3227,Panama,North America,A,159
6074,Georgia,Europe,B,173
3332,Uruguay,South America,B,174
344,Tuvalu,Oceania,B,171
7960,Iceland,Europe,B,181
98,Ecuador,South America,B,168
1098,United States,North America,B,176
8375,Libya,Africa,A,161
9312,Antigua and Barbuda,North America,B,181
1883,Azerbaijan,Europe,A,162
2653,Brazil,South America,A,161
12275,Zimbabwe,Africa,A,159
18227,Zimbabwe,Africa,A,159
4711,Pakistan,Asia,A,155
11188,Barbados,North America,B,179
6694,Zimbabwe,Africa,B,171
18178,Taiwan,Asia,B,175
17927,China,Asia,A,162
14891,Angola,Africa,A,158
8408,Namibia,Africa,B,166
6564,North Korea,Asia,B,184
6678,United States,North America,B,177
16818,Costa Rica,North America,B,175
6563,Nigeria,Africa,A,157
12563,Serbia,Europe,A,169
10157,Fiji,Oceania,A,164
605,New Zealand,Oceania,A,165
16813,Colombia,South America,A,158
3767,Botswana,Africa,A,163
15304,Burkina Faso,Africa,B,173
16879,Guinea-Bissau,Africa,A,157
13962,Malawi,Africa,B,164
2077,Moldova,Europe,A,164
8925,Zambia,Africa,A,156
18535,Spain,Europe,A,161
17525,Bhutan,Asia,A,156
10054,Angola,Africa,B,178
1757,Romania,Europe,A,165
4274,Latvia,Europe,B,178
10555,Guinea-Bissau,Africa,A,159
3631,Saudi Arabia,Asia,A,158
16728,Vanuatu,Oceania,B,165
9895,Mozambique,Africa,A,156
12901,Papua New Guinea,Oceania,A,154
14993,Fiji,Oceania,A,163
3351,Albania,Europe,A,161
2686,Croatia,Europe,B,180
17642,Ireland,Europe,B,177
3889,Jordan,Asia,A,158
12928,Samoa,Oceania,B,176
3918,Malawi,Africa,B,164
3255,Saint Vincent and the Grenadines,North America,A,166
14556,Brazil,South America,B,175
1915,Burundi,Africa,A,153
18303,Comoros,Africa,A,157
3506,Ireland,Europe,B,180
6079,Ghana,Africa,A,159
5569,Vanuatu,Oceania,A,161
6696,Afghanistan,Asia,B,166
2608,Algeria,Africa,B,173
15087,Malta,Europe,A,167
12927,Saint Vincent and the Grenadines,North America,A,165
11038,Panama,North America,B,168
17407,Slovakia,Europe,A,166
5037,Malaysia,Asia,A,157
6080,Greece,Europe,B,180
10042,Zimbabwe,Africa,B,170
16198,Maldives,Asia,B,166
8172,Vanuatu,Oceania,B,164
16918,Kyrgyzstan,Asia,B,173
14351,Mexico,North America,A,158
7678,Nigeria,Africa,B,169
7199,Greenland,North America,A,163
14727,Mongolia,Asia,A,159
5186,United Arab Emirates,Asia,B,175
10872,Cuba,North America,B,172
16248,Papua New Guinea,Oceania,B,162
3239,Portugal,Europe,A,160
17923,Chad,Africa,A,160
12226,Taiwan,Asia,B,172
15910,Serbia,Europe,B,179
6260,Sri Lanka,Asia,B,166
7522,Croatia,Europe,B,182
12623,Uganda,Africa,A,159
14467,Timor-Leste,Asia,A,151
10270,Nauru,Oceania,B,169
15407,Iran,Asia,A,161
12027,Georgia,Europe,A,162
13941,Kuwait,Asia,A,159
9684,Antigua and Barbuda,North America,B,178
16757,Armenia,Europe,A,159
15333,Côte d'Ivoire,Africa,A,160
5752,Kenya,Africa,B,170
14065,Somalia,Africa,A,158
14592,Cuba,North America,B,175
11303,Haiti,North America,A,160
5512,South Korea,Asia,B,175
11450,Sierra Leone,Africa,B,166
669,Slovenia,Europe,A,167
3628,Samoa,Oceania,B,175
16314,Switzerland,Europe,B,177
1008,Puerto Rico,North America,B,180
12667,Australia,Oceania,A,164
3299,Taiwan,Asia,A,160
15145,Puerto Rico,North America,A,161
1178,Canada,North America,B,178
12721,Colombia,South America,A,158
568,Madagascar,Africa,B,162
4304,Mauritius,Africa,B,172
757,Antigua and Barbuda,North America,A,167
7608,Jordan,Asia,B,174
7915,El Salvador,North America,A,154
9579,Saint Vincent and the Grenadines,North America,A,166
1090,Uganda,Africa,B,169
17263,India,Asia,A,155
7207,Guinea-Bissau,Africa,A,159
967,Mozambique,Africa,A,154
4790,Tanzania,Africa,B,164
4679,Mexico,North America,A,157
2991,Argentina,South America,A,162
18566,Tunisia,Africa,B,177
9038,Ethiopia,Africa,B,170
3903,Latvia,Europe,A,166
5520,Suriname,South America,B,172
16023,Bangladesh,Asia,A,152
2148,Seychelles,Africa,B,175
11133,Tuvalu,Oceania,A,162
12540,Puerto Rico,North America,B,184
4082,Venezuela,South America,B,172
17146,Belize,North America,B,173
27,Bangladesh,Asia,A,152
12400,Germany,Europe,B,179
4005,Senegal,Africa,A,165
5608,Barbados,North America,B,178
4955,French Polynesia,Oceania,A,165
3490,Haiti,North America,B,175
1611,Georgia,Europe,A,164
11148,Vanuatu,Oceania,B,167
3291,Swaziland,Africa,A,158
2492,Poland,Europe,B,180
17787,South Africa,Africa,A,158
17089,Ukraine,Europe,A,165
8106,Slovakia,Europe,B,181
3221,Oman,Asia,A,157
6578,Paraguay,South America,B,171
13896,Grenada,North America,B,175
10958,Kazakhstan,Asia,B,178
14361,Namibia,Africa,A,159
12172,Romania,Europe,B,179
16844,Equatorial Guinea,Africa,B,180
6559,Nicaragua,North America,A,155
15465,Mauritius,Africa,A,158
5285,Cook Islands,Oceania,A,166
8605,Brazil,South America,A,162
6466,Haiti,North America,B,175
16249,Papua New Guinea,Oceania,A,155
2573,Turkey,Asia,A,160
1385,Romania,Europe,A,164
11605,Colombia,South America,A,158
2086,Nauru,Oceania,B,168
17827,Turkmenistan,Asia,A,161
17279,Japan,Asia,A,158
13465,Colombia,South America,A,158
4137,Bosnia and Herzegovina,Europe,A,165
11977,Colombia,South America,A,158
1316,Malaysia,Asia,B,167
12218,Swaziland,Africa,B,168
7403,Tonga,Oceania,A,164
646,Saint Kitts and Nevis,North America,B,176
6947,Panama,North America,A,159
13910,Hungary,Europe,B,175
9542,Norway,Europe,B,178
3337,Vanuatu,Oceania,A,161
18322,Dominica,North America,B,181
16156,Israel,Asia,B,174
8915,Uzbekistan,Asia,A,159
4833,Zambia,Africa,A,157
16790,Bulgaria,Europe,B,165
4105,Antigua and Barbuda,North America,A,163
11799,Qatar,Asia,A,161
7510,China,Asia,B,175
3130,Iran,Asia,B,176
429,Cabo Verde,Africa,A,160
15919,Slovakia,Europe,A,167
2192,Togo,Africa,B,169
3096,Gabon,Africa,B,167
3390,Bolivia,South America,B,170
5048,Mauritius,Africa,B,172
14923,Bolivia,South America,A,153
10003,Timor-Leste,Asia,A,154
15529,Saint Lucia,North America,A,163
5010,Kiribati,Oceania,B,172
12087,Latvia,Europe,A,169
13521,Greece,Europe,A,165
9170,Norway,Europe,B,182
7541,Egypt,Africa,A,161
13804,Bhutan,Asia,B,168
3695,Uganda,Africa,A,157
5032,Madagascar,Africa,B,165
17499,Argentina,South America,A,162
14531,Azerbaijan,Europe,A,160
1467,United Arab Emirates,Asia,A,161
2219,Uzbekistan,Asia,A,160
13846,Croatia,Europe,B,179
14068,South Korea,Asia,B,175
2125,Puerto Rico,North America,A,163
12164,Poland,Europe,B,179
16849,Estonia,Europe,A,167
13734,Turkmenistan,Asia,B,172
3241,Puerto Rico,North America,A,162
615,Norway,Europe,A,165
16909,Jordan,Asia,A,159
7551,Ethiopia,Africa,A,156
14738,Netherlands,Europe,B,185
14004,North Korea,Asia,B,181
18193,Trinidad and Tobago,North America,A,164
12230,Tanzania,Africa,B,167
17660,Kuwait,Asia,B,173
4873,Benin,Africa,A,158
5327,French Polynesia,Oceania,A,165
10031,Uzbekistan,Asia,A,159
3083,Eritrea,Africa,A,156
9016,Czech Republic,Europe,B,181
7118,Bulgaria,Europe,B,184
1368,Papua New Guinea,Oceania,B,163
3630,Saudi Arabia,Asia,B,170
13995,Netherlands,Europe,A,169
834,Denmark,Europe,B,182
9886,Mexico,North America,B,169
8593,Benin,Africa,A,157
18522,Slovakia,Europe,B,180
10542,Ghana,Africa,B,168
17272,Israel,Asia,B,176
563,Libya,Africa,A,164
17629,Honduras,North America,A,154
7832,Austria,Europe,B,177
3607,Philippines,Asia,A,155
4976,Guyana,South America,B,170
1056,Suriname,South America,B,175
9391,Denmark,Europe,A,168
10441,Bahrain,Asia,A,159
7465,Bahrain,Asia,A,157
10635,Mongolia,Asia,A,159
8121,Sri Lanka,Asia,A,154
4045,Tajikistan,Asia,A,157
2090,Netherlands,Europe,B,185
16842,El Salvador,North America,B,168
14594,Cyprus,Europe,B,170
16456,Czech Republic,Europe,B,180
8679,Georgia,Europe,A,163
16019,Azerbaijan,Europe,A,160
5370,Italy,Europe,B,175
12143,Nigeria,Africa,A,157
4590,Ghana,Africa,B,171
17163,Bulgaria,Europe,A,171
9424,Germany,Europe,B,181
2162,South Africa,Africa,B,170
3922,Maldives,Asia,B,166
14338,Maldives,Asia,B,167
10296,Papua New Guinea,Oceania,B,161
18252,Bahrain,Asia,B,172
2819,Mexico,North America,A,158
6160,Marshall Islands,Oceania,B,163
5622,Bolivia,South America,B,167
17422,Sudan,Africa,B,171
16137,Guyana,South America,A,160
11144,Uruguay,South America,B,175
1504,Armenia,Europe,B,172
6384,Cameroon,Africa,B,170
14419,Saudi Arabia,Asia,A,160
526,Iran,Asia,B,175
8437,Papua New Guinea,Oceania,A,158
9022,Dominica,North America,B,180
15202,Taiwan,Asia,B,175
2198,Tunisia,Africa,B,175
12513,Niger,Africa,A,160
4146,Burundi,Africa,B,175
13856,Djibouti,Africa,B,183
9350,Bulgaria,Europe,B,184
12532,Peru,South America,B,167
7094,Bangladesh,Asia,B,166
8478,Slovakia,Europe,B,181
6127,Kiribati,Oceania,A,161
6404,Côte d'Ivoire,Africa,B,171
5879,Solomon Islands,Oceania,A,158
430,Cambodia,Asia,B,168
86,Cyprus,Europe,B,170
13765,Afghanistan,Asia,A,155
6228,Saint Lucia,North America,B,178
2563,Timor-Leste,Asia,A,151
6943,Pakistan,Asia,A,154
6512,Liberia,Africa,B,165
4499,Belize,North America,A,160
13935,Kazakhstan,Asia,A,162
2737,Grenada,North America,A,168
14582,Comoros,Africa,B,166
10819,Belarus,Europe,A,165
2791,Lesotho,Africa,A,156
4736,Rwanda,Africa,B,164
14219,Croatia,Europe,A,166
6469,Honduras,North America,A,154
6959,Portugal,Europe,A,159
6101,Iceland,Europe,A,166
5258,Bulgaria,Europe,B,184
574,Maldives,Asia,B,169
10736,Syria,Asia,B,167
11346,Lesotho,Africa,B,169
11074,Serbia,Europe,B,181
7236,Jordan,Asia,B,174
13830,Chad,Africa,B,166
1476,Vanuatu,Oceania,B,168
6961,Puerto Rico,North America,A,164
6938,Norway,Europe,B,181
4235,Haiti,North America,A,160
5558,United Arab Emirates,Asia,B,173
42,Bolivia,South America,B,171
333,Togo,Africa,A,159
17317,Mali,Africa,A,162
4596,Grenada,North America,B,179
12959,Sudan,Africa,A,159
10706,Sierra Leone,Africa,B,166
13559,Japan,Asia,A,158
12869,Morocco,Africa,A,160
2425,Lithuania,Europe,A,170
2674,China,Asia,B,175
3615,Qatar,Asia,A,161
5880,Somalia,Africa,B,168
2645,Bhutan,Asia,A,157
3248,Rwanda,Africa,B,165
2774,Kazakhstan,Asia,B,176
2124,Puerto Rico,North America,B,170
7794,United States,North America,B,177
17636,Indonesia,Asia,B,167
6267,Swaziland,Africa,A,159
11576,Bosnia and Herzegovina,Europe,B,183
1672,Lebanon,Asia,B,177
14748,North Korea,Asia,B,169
12705,Cabo Verde,Africa,A,160
16771,Belarus,Europe,A,167
13365,Tuvalu,Oceania,A,162
9957,Senegal,Africa,A,163
17341,Nepal,Asia,A,153
16706,Tunisia,Africa,B,174
4559,Dominica,North America,A,165
534,Italy,Europe,B,175
8576,Austria,Europe,B,178
5679,Ecuador,South America,A,155
1379,Portugal,Europe,A,160
11063,Saint Kitts and Nevis,North America,A,161
5734,Iran,Asia,B,176
3417,Chile,South America,A,160
8496,Suriname,South America,B,177
12503,Nauru,Oceania,A,157
94,Dominica,North America,B,181
8997,Chile,South America,A,159
12217,Suriname,South America,A,160
7654,Mexico,North America,B,169
16075,Costa Rica,North America,A,159
9825,Indonesia,Asia,A,153
7884,Colombia,South America,B,172
15103,Mozambique,Africa,A,156
11774,Norway,Europe,B,182
4775,Sudan,Africa,A,161
16886,Hungary,Europe,B,182
6695,Zimbabwe,Africa,A,158
10361,Sweden,Europe,A,167
15540,Seychelles,Africa,B,175
207,Malta,Europe,A,160
6557,New Zealand,Oceania,A,165
8196,Antigua and Barbuda,North America,B,173
5705,Germany,Europe,A,167
2110,Panama,North America,B,168
15703,Costa Rica,North America,A,159
7014,Switzerland,Europe,B,179
1251,Guatemala,North America,A,150
5171,Tonga,Oceania,A,166
17887,Belarus,Europe,A,168
13651,Philippines,Asia,A,155
3899,Kyrgyzstan,Asia,A,161
15783,Ireland,Europe,A,164
2310,Costa Rica,North America,B,176
12457,Laos,Asia,A,153
1814,Tanzania,Africa,B,166
14247,Ethiopia,Africa,A,157
10559,Haiti,North America,A,161
13450,Cambodia,Asia,B,162
278,Saint Vincent and the Grenadines,North America,B,177
3977,Peru,South America,A,153
13645,Papua New Guinea,Oceania,A,157
5288,Côte d'Ivoire,Africa,B,165
15548,Slovenia,Europe,B,181
12998,United Arab Emirates,Asia,B,175
8040,Nepal,Asia,B,163
13357,Trinidad and Tobago,North America,A,161
3868,Iceland,Europe,B,181
2612,Andorra,Europe,B,180
14291,Iran,Asia,A,160
2820,Moldova,Europe,B,173
957,Mauritius,Africa,A,159
14213,Cook Islands,Oceania,A,165
17832,Ukraine,Europe,B,182
2065,Mali,Africa,A,162
1269,Indonesia,Asia,A,154
16582,Mexico,North America,B,170
17902,Botswana,Africa,B,174
7336,Romania,Europe,B,179
16872,Grenada,North America,B,182
11256,Dominican Republic,North America,B,173
9201,Rwanda,Africa,A,156
18225,Zambia,Africa,A,158
17408,Slovenia,Europe,B,181
16684,Sweden,Europe,B,180
6029,Cook Islands,Oceania,A,168
11400,North Korea,Asia,B,174
17153,Bhutan,Asia,A,154
14599,Denmark,Europe,A,168
12786,Guinea-Bissau,Africa,B,166
17702,Mongolia,Asia,B,170
8733,Kuwait,Asia,A,161
9011,Croatia,Europe,A,167
7988,Kuwait,Asia,B,174
16258,Portugal,Europe,B,172
7034,Tunisia,Africa,B,178
3825,Equatorial Guinea,Africa,A,155
13071,Bulgaria,Europe,A,167
3137,Israel,Asia,A,162
14649,Guyana,South America,A,159
6109,Iraq,Asia,A,157
3011,Belize,North America,A,159
1874,Argentina,South America,B,173
15172,Singapore,Asia,B,175
3454,Eritrea,Africa,B,171
4772,Sri Lanka,Asia,B,168
4599,Guatemala,North America,A,150
8487,South Africa,Africa,A,157
10901,Fiji,Oceania,A,162
2996,Austria,Europe,B,178
14959,Costa Rica,North America,A,158
17610,Ghana,Africa,B,169
18210,United States,North America,B,177
16690,Taiwan,Asia,B,174
8520,Trinidad and Tobago,North America,B,178
148,Iceland,Europe,B,182
16429,Cameroon,Africa,A,160
14126,Venezuela,South America,B,170
13880,France,Europe,B,179
10862,Comoros,Africa,B,168
16379,Angola,Africa,A,156
5055,Mongolia,Asia,A,158
8584,Barbados,North America,B,179
1208,Djibouti,Africa,B,164
5537,Thailand,Asia,A,158
978,Nicaragua,North America,B,173
11569,Benin,Africa,A,158
16284,Seychelles,Africa,B,173
2628,Bahrain,Asia,B,171
2811,Malta,Europe,A,157
5264,Cabo Verde,Africa,B,172
7567,Ghana,Africa,A,158
7504,Central African Republic,Africa,B,165
8432,Palau,Oceania,B,171
1857,Zambia,Africa,A,156
16347,United Arab Emirates,Asia,A,162
13395,Albania,Europe,A,163
459,Cyprus,Europe,A,160
2864,Poland,Europe,B,181
8617,Cameroon,Africa,A,160
922,Kyrgyzstan,Asia,B,170
6234,Saudi Arabia,Asia,B,169
11401,North Korea,Asia,A,162
9188,Poland,Europe,B,180
13665,Rwanda,Africa,A,157
7684,Oman,Asia,B,172
7992,Laos,Asia,B,164
4603,Guinea-Bissau,Africa,A,158
5169,Togo,Africa,A,159
13417,Bahrain,Asia,A,160
1356,North Korea,Asia,B,182
7187,French Polynesia,Oceania,A,167
16282,Serbia,Europe,B,179
13917,Indonesia,Asia,A,154
15594,Turkmenistan,Asia,B,175
10217,Kenya,Africa,A,158
15002,Georgia,Europe,B,176
573,Malaysia,Asia,A,156
7427,Uzbekistan,Asia,A,161
5017,Laos,Asia,A,152
8123,Sudan,Africa,A,161
6597,Rwanda,Africa,A,155
7843,Belarus,Europe,A,167
6035,Croatia,Europe,A,166
13833,Chile,South America,A,159
4578,Finland,Europe,B,180
13319,Solomon Islands,Oceania,A,155
9194,Qatar,Asia,B,171
16891,India,Asia,A,155
1644,Iraq,Asia,B,172
13778,Argentina,South America,B,175
14149,Antigua and Barbuda,North America,A,162
5509,Somalia,Africa,A,163
7763,Taiwan,Asia,A,162
2795,Libya,Africa,A,161
8217,Belgium,Europe,A,163
7337,Romania,Europe,A,163
5274,Chad,Africa,B,176
10573,Iraq,Asia,A,158
16620,Papua New Guinea,Oceania,B,161
13579,Lesotho,Africa,A,157
1321,Mali,Africa,A,163
5931,United Arab Emirates,Asia,A,160
16623,Paraguay,South America,A,160
6335,Angola,Africa,A,153
4010,Sierra Leone,Africa,B,163
7838,Bangladesh,Asia,B,165
7560,Gabon,Africa,B,166
12743,Dominica,North America,A,168
17700,Moldova,Europe,B,174
17245,Grenada,North America,A,164
2983,American Samoa,Oceania,A,165
12237,Togo,Africa,A,159
16244,Palau,Oceania,B,172
17367,Paraguay,South America,A,158
5939,Uzbekistan,Asia,A,161
18,Australia,Oceania,B,179
3527,Kyrgyzstan,Asia,A,160
16316,Syria,Asia,B,165
13255,Nicaragua,North America,A,154
16323,Tanzania,Africa,A,155
6031,Costa Rica,North America,A,158
13084,Central African Republic,Africa,B,172
17067,Tanzania,Africa,A,156
9783,Ethiopia,Africa,A,156
1826,Tunisia,Africa,B,176
11718,Lesotho,Africa,B,169
5809,Nepal,Asia,A,152
15740,France,Europe,B,180
15059,Kyrgyzstan,Asia,A,160
16810,China,Asia,B,176
5182,Uganda,Africa,B,169
2846,Norway,Europe,B,179
10560,Honduras,North America,B,166
7815,Albania,Europe,A,162
263,Portugal,Europe,A,162
6343,Australia,Oceania,A,164
11042,Paraguay,South America,B,172
10264,Morocco,Africa,B,174
1384,Romania,Europe,B,179
6387,Canada,North America,A,164
2435,Maldives,Asia,A,155
15130,Panama,North America,B,168
2569,Trinidad and Tobago,North America,A,163
5369,Israel,Asia,A,160
9993,Syria,Asia,A,158
6408,Cuba,North America,B,175
17255,Haiti,North America,A,159
15998,Albania,Europe,B,172
3529,Laos,Asia,A,151
908,Jamaica,North America,B,178
2046,Lesotho,Africa,B,166
11942,Bermuda,North America,B,187
14095,Timor-Leste,Asia,A,153
4285,Lithuania,Europe,A,165
12938,Sierra Leone,Africa,B,167
15380,Greece,Europe,B,177
2360,Greece,Europe,B,179
388,Armenia,Europe,B,171
16665,Slovenia,Europe,A,166
13070,Bulgaria,Europe,B,179
3256,Samoa,Oceania,B,173
13720,Thailand,Asia,B,170
11607,Comoros,Africa,A,158
1675,Lesotho,Africa,A,156
15716,Djibouti,Africa,B,164
17798,Swaziland,Africa,B,169
4151,Cambodia,Asia,A,153
15098,Mongolia,Asia,B,169
4092,Afghanistan,Asia,B,167
9850,Kyrgyzstan,Asia,B,170
18420,Lithuania,Europe,B,179
511,Guinea-Bissau,Africa,A,159
3912,Lithuania,Europe,B,180
3218,Norway,Europe,B,180
15691,Chad,Africa,A,161
6522,Malawi,Africa,B,164
7853,Bhutan,Asia,A,155
5807,Nauru,Oceania,A,156
5005,Jordan,Asia,A,158
18192,Trinidad and Tobago,North America,B,175
166,Japan,Asia,B,171
13198,Kyrgyzstan,Asia,B,168
7397,Thailand,Asia,A,160
6197,Oman,Asia,A,159
